AGE,PLAYER_HEIGHT_INCHES,PLAYER_WEIGHT,MIN,USG_PCT,PACE,POSS,FGA_PG,DRIVES,DIST_MILES,AVG_SPEED,PULL_UP_FGA,FRONT_CT_TOUCHES,AVG_DRIB_PER_TOUCH,ELBOW_TOUCHES,PAINT_TOUCHES
27.0,75.0,190.0,32.7,0.277,101.47,5534,16.8,7.7,2.4,4.34,7.8,32.9,3.75,0.9,1.6
29.0,75.0,195.0,17.6,0.14,100.35,2591,4.8,0.4,1.42,4.5,0.1,13.2,0.78,0.7,3.0
25.0,78.0,200.0,5.7,0.087,93.34,231,0.8,1.2,0.41,4.31,0.0,4.3,4.79,0.0,0.2
23.0,78.0,205.0,27.3,0.161,99.79,4550,7.9,7.0,2.06,4.54,2.4,28.7,2.09,0.4,0.8
24.0,79.0,206.0,29.0,0.147,99.36,3420,7.6,3.4,2.19,4.24,0.2,22.9,1.07,0.9,2.1
26.0,72.0,175.0,25.9,0.194,96.76,4169,8.7,5.6,1.88,4.37,3.6,24.9,4.06,0.6,0.8
28.0,75.0,195.0,11.0,0.175,102.32,1161,3.5,4.6,0.82,4.2,0.6,8.4,4.31,0.3,0.6
23.0,84.0,231.0,15.8,0.21,101.09,1523,6.5,0.4,1.15,4.1,0.5,15.2,0.59,1.1,3.9
25.0,78.0,215.0,9.3,0.158,106.36,681,3.2,0.2,0.72,4.31,0.6,7.5,0.61,0.1,0.2
30.0,77.0,185.0,18.9,0.101,99.19,2991,3.5,3.6,1.43,4.28,0.7,12.1,3.96,0.1,0.8
23.0,81.0,250.0,26.7,0.251,101.3,4615,11.0,4.5,1.81,4.13,0.6,29.4,1.35,3.1,5.5
34.0,76.0,220.0,19.5,0.111,99.34,2335,4.3,1.3,1.46,4.21,0.8,14.3,0.68,0.2,0.6
31.0,79.0,222.0,24.2,0.255,106.0,1508,12.1,6.5,1.76,4.08,5.4,25.4,3.1,0.8,1.3
23.0,75.0,190.0,7.9,0.172,97.47,581,2.8,0.6,0.57,4.32,1.1,7.0,3.06,0.1,0.0
25.0,77.0,219.0,14.7,0.162,106.75,1717,4.9,2.2,1.16,4.4,1.4,10.9,2.31,0.3,0.8
28.0,77.0,230.0,18.6,0.134,100.35,1470,5.2,2.1,1.39,4.49,1.6,14.7,1.21,0.1,0.7
27.0,76.0,190.0,26.8,0.18,101.05,3220,9.2,6.8,2.09,4.36,1.5,27.6,2.85,0.6,0.9
24.0,78.0,230.0,16.1,0.169,98.0,2066,5.1,2.4,1.21,4.2,1.1,12.6,1.25,0.3,1.4
25.0,76.0,220.0,13.3,0.102,98.64,786,2.0,1.3,1.04,4.78,0.3,12.2,2.41,0.1,0.4
25.0,80.0,210.0,37.3,0.321,99.73,5347,21.3,11.3,2.51,3.77,7.0,39.7,2.85,2.6,3.0
29.0,81.0,235.0,28.2,0.204,94.91,4458,10.3,4.3,1.87,3.99,2.2,28.8,1.49,1.1,2.1
35.0,75.0,190.0,26.7,0.239,98.59,2745,11.1,9.7,2.02,4.25,3.8,24.6,3.96,0.7,1.0
22.0,83.0,222.0,35.6,0.28,95.24,5638,15.7,10.9,2.41,4.08,3.9,40.5,2.84,3.8,5.1
26.0,84.0,260.0,28.8,0.241,99.13,4474,13.7,2.3,1.91,4.01,1.5,39.6,0.52,3.9,6.4
31.0,78.0,206.0,23.0,0.196,101.14,3059,8.8,3.9,1.72,4.19,4.0,20.7,1.79,0.3,0.3
21.0,76.0,185.0,30.3,0.179,95.62,4941,8.6,13.3,2.22,4.4,1.5,23.1,5.58,0.8,2.0
32.0,76.0,213.0,20.3,0.157,97.21,3321,6.0,3.4,1.38,4.1,1.9,15.7,4.01,0.1,0.3
36.0,79.0,235.0,28.0,0.221,93.17,4077,9.5,6.9,1.71,3.67,2.5,30.8,1.23,1.1,0.9
25.0,75.0,200.0,13.1,0.184,97.74,1335,4.7,2.9,1.01,4.33,1.1,9.9,3.33,0.1,0.3
28.0,74.0,195.0,13.2,0.161,94.23,1320,3.7,1.9,1.03,4.69,1.4,12.6,3.86,0.4,0.6
36.0,70.0,180.0,15.5,0.245,99.7,931,7.1,6.1,1.15,4.17,3.5,15.7,5.21,0.1,0.1
29.0,84.0,268.0,29.6,0.286,102.95,4778,15.6,3.3,2.0,4.05,1.8,40.1,0.9,3.7,5.2
23.0,75.0,205.0,18.5,0.207,99.74,1535,7.3,3.6,1.43,4.32,1.5,14.7,1.96,0.5,0.7
29.0,78.0,224.0,30.7,0.139,98.04,5089,7.6,1.8,2.1,4.12,0.8,28.4,0.97,0.8,3.4
21.0,82.0,250.0,21.7,0.194,96.5,3488,7.5,0.6,1.51,4.18,0.5,24.2,0.6,4.0,6.1
26.0,83.0,255.0,16.4,0.12,96.78,2401,3.5,0.2,1.15,4.21,0.1,10.1,0.31,1.5,4.2
26.0,84.0,250.0,9.7,0.167,95.63,925,2.6,0.1,0.66,4.09,0.0,9.1,0.37,1.9,3.1
39.0,78.0,205.0,18.7,0.188,101.65,2734,6.4,4.0,1.28,4.13,1.6,22.0,2.01,0.4,0.8
24.0,84.0,240.0,26.1,0.216,97.51,3982,10.7,3.8,1.89,4.36,1.2,30.5,0.51,2.2,2.5
36.0,78.0,195.0,6.8,0.126,106.97,332,1.9,0.6,0.52,4.27,0.3,5.4,1.21,0.1,0.2
25.0,82.0,251.0,35.8,0.286,96.96,5787,17.0,2.3,2.36,3.96,1.5,51.0,0.93,9.1,9.0
27.0,83.0,255.0,26.5,0.18,98.13,4377,7.7,1.5,1.87,4.26,0.9,30.4,1.01,4.9,6.9
22.0,84.0,230.0,18.6,0.143,98.72,3129,4.7,0.4,1.44,4.68,0.0,14.8,0.29,2.2,5.4
23.0,82.0,240.0,15.7,0.183,99.1,871,5.1,1.2,1.19,4.57,0.4,18.1,0.34,3.1,3.2
24.0,80.0,236.0,6.9,0.132,105.68,621,1.8,0.4,0.52,4.21,0.1,5.4,0.59,0.3,0.8
24.0,80.0,220.0,30.0,0.216,100.03,5145,11.9,8.0,2.07,4.14,2.9,32.9,1.63,0.3,0.8
29.0,78.0,205.0,29.5,0.201,97.94,4828,12.1,5.0,2.21,4.25,4.7,29.1,1.76,0.3,0.4
21.0,79.0,215.0,28.5,0.154,100.32,4340,8.2,2.4,2.15,4.26,1.8,19.6,0.99,0.6,1.9
27.0,82.0,230.0,29.5,0.204,95.65,3580,10.7,6.8,2.09,4.26,2.1,35.5,1.43,1.2,1.0
31.0,75.0,190.0,16.2,0.192,100.57,1705,5.3,5.4,1.13,4.18,1.5,12.7,5.03,0.3,0.4
32.0,81.0,225.0,17.7,0.173,94.03,1826,4.8,0.5,1.27,4.32,0.2,16.9,0.48,3.5,4.5
23.0,70.0,175.0,9.1,0.204,103.0,510,3.2,2.9,0.69,4.21,1.5,5.8,4.86,0.1,0.2
25.0,82.0,250.0,16.2,0.179,95.54,1633,4.7,0.6,1.07,3.97,0.4,17.8,0.38,2.0,2.4
24.0,80.0,204.0,13.5,0.106,96.42,945,2.5,0.8,0.99,4.42,0.4,8.5,0.59,0.5,1.4
26.0,73.0,169.0,18.1,0.192,100.01,1811,6.3,4.3,1.33,4.43,3.3,13.5,5.69,0.3,0.4
21.0,79.0,225.0,21.2,0.147,101.3,3582,6.4,2.6,1.65,4.39,0.9,16.4,0.88,0.4,1.8
32.0,83.0,230.0,22.1,0.124,97.2,2049,4.4,0.8,1.61,4.39,0.0,25.7,0.43,3.2,6.1
29.0,76.0,213.0,32.7,0.286,101.15,2267,17.5,12.4,2.41,4.27,6.8,32.1,3.42,0.5,0.8
25.0,81.0,230.0,16.8,0.157,102.5,1684,5.4,2.0,1.36,4.56,0.6,13.5,1.03,0.5,1.9
23.0,78.0,205.0,6.4,0.179,102.8,504,1.9,1.0,0.47,4.41,0.2,5.0,1.7,0.3,0.8
23.0,83.0,220.0,11.2,0.185,99.42,552,3.7,0.6,0.78,4.19,0.0,9.2,0.5,0.8,2.9
27.0,80.0,215.0,10.0,0.201,96.01,422,4.2,0.9,0.71,4.28,1.4,10.5,1.14,0.4,0.5
23.0,83.0,220.0,26.5,0.201,93.3,3602,9.1,0.8,1.83,4.13,0.4,28.6,0.58,4.1,7.8
31.0,81.0,240.0,15.8,0.125,103.67,2513,3.5,0.4,1.1,4.19,0.1,18.8,0.46,4.0,4.4
36.0,82.0,255.0,6.4,0.097,98.05,261,1.2,0.1,0.46,4.34,0.1,7.7,0.67,1.0,1.4
30.0,81.0,250.0,7.8,0.144,98.41,700,1.6,0.3,0.54,4.14,0.0,4.9,0.66,0.7,1.8
30.0,80.0,235.0,6.5,0.228,95.87,535,2.9,1.2,0.41,3.81,0.3,6.5,0.66,0.3,0.3
36.0,81.0,240.0,29.1,0.147,98.03,4096,8.2,1.2,2.01,3.95,0.3,29.4,0.64,2.2,3.9
23.0,75.0,215.0,32.7,0.228,100.75,3490,14.2,10.5,2.4,4.13,2.7,27.4,2.37,0.4,1.2
25.0,83.0,265.0,10.9,0.173,100.22,1051,3.0,0.0,0.78,4.19,0.0,9.8,0.37,1.4,3.8
28.0,79.0,197.0,32.2,0.212,103.74,2565,14.3,4.7,2.33,4.07,3.1,31.6,1.48,0.7,3.3
20.0,76.0,185.0,7.0,0.24,105.22,309,3.2,1.4,0.55,4.35,1.3,5.0,4.66,0.1,0.2
22.0,78.0,228.0,11.8,0.152,99.06,1329,3.2,1.4,0.86,4.41,0.7,10.7,1.07,0.2,0.5
22.0,77.0,215.0,11.0,0.164,100.58,1196,3.5,1.3,0.84,4.34,0.6,8.2,0.99,0.2,0.3
30.0,83.0,265.0,32.1,0.184,98.27,4655,8.5,0.2,2.07,3.87,0.0,27.6,0.53,2.8,11.3
23.0,78.0,210.0,24.0,0.229,94.04,3301,10.2,3.0,1.68,4.21,2.5,32.7,1.61,1.1,0.6
33.0,73.0,175.0,29.4,0.224,101.52,3176,12.5,12.5,2.21,4.25,6.2,30.9,4.2,0.4,0.5
21.0,76.0,203.0,32.1,0.247,102.69,1788,14.1,11.8,2.36,4.14,5.8,31.7,4.18,0.5,0.9
21.0,74.0,185.0,27.1,0.235,100.08,2662,11.7,10.6,2.16,4.5,4.2,16.1,5.67,0.3,0.9
34.0,81.0,240.0,17.1,0.234,94.57,2756,6.8,1.0,1.25,4.4,0.2,20.7,0.39,2.3,2.7
27.0,76.0,196.0,14.4,0.209,103.41,1486,5.3,4.5,1.13,4.37,0.8,11.3,3.46,0.3,0.6
37.0,81.0,250.0,13.7,0.223,96.63,2009,5.2,0.5,0.87,3.83,0.4,19.2,0.5,2.7,3.3
28.0,78.0,220.0,30.8,0.179,102.23,4543,11.4,6.5,2.41,4.46,2.2,30.9,0.99,0.9,1.3
26.0,82.0,265.0,12.4,0.138,101.48,1576,3.0,0.3,0.94,4.26,0.1,11.6,0.47,2.1,3.1
27.0,79.0,218.0,22.1,0.189,101.72,1913,8.0,4.4,1.58,4.01,2.4,19.9,1.31,0.3,0.8
23.0,84.0,240.0,27.5,0.114,96.39,1707,5.7,0.0,1.99,4.19,0.0,16.0,0.35,1.1,7.4
26.0,76.0,210.0,25.9,0.225,94.78,2651,10.6,3.7,1.73,4.03,3.6,30.0,1.79,1.6,0.9
32.0,80.0,230.0,14.5,0.086,100.84,1945,2.5,0.6,1.19,4.67,0.0,9.9,0.37,0.6,1.2
28.0,77.0,220.0,33.7,0.193,97.19,4096,12.5,2.7,2.4,4.27,3.7,35.5,1.17,0.5,1.5
24.0,77.0,200.0,34.5,0.298,99.98,4519,18.0,13.6,2.69,4.43,6.4,36.4,3.96,0.8,1.4
32.0,75.0,205.0,18.9,0.191,94.69,2953,6.4,4.4,1.43,4.54,3.1,17.9,4.98,0.6,0.8
22.0,77.0,195.0,10.6,0.17,103.08,700,3.6,3.1,0.8,4.24,1.1,9.4,4.2,0.2,0.4
23.0,85.0,245.0,26.3,0.138,92.28,4142,5.2,0.5,1.85,4.22,0.0,30.3,0.37,6.5,8.5
28.0,81.0,250.0,19.6,0.17,94.62,2688,5.8,3.9,1.35,4.15,0.6,15.8,1.84,0.7,1.7
22.0,83.0,279.0,32.9,0.239,96.09,5336,13.1,0.9,2.15,3.94,0.5,25.8,0.68,3.5,12.8
35.0,83.0,240.0,16.0,0.148,99.94,1564,4.0,0.1,1.2,4.28,0.1,20.0,0.38,3.0,4.6
29.0,77.0,179.0,21.2,0.239,104.59,1708,9.9,5.5,1.5,3.95,4.4,25.3,2.74,0.1,0.5
21.0,73.0,180.0,35.3,0.339,105.18,4645,20.8,19.8,2.62,4.14,11.4,23.3,6.03,0.3,0.6
28.0,75.0,188.0,32.0,0.146,92.76,4707,8.1,4.4,2.19,4.11,2.7,26.2,4.87,0.5,1.1
26.0,84.0,240.0,29.0,0.146,97.9,4013,6.7,0.3,2.06,4.01,0.0,20.4,0.45,3.9,8.9
24.0,82.0,218.0,29.0,0.218,100.25,3403,12.9,2.5,2.07,4.02,3.5,23.0,1.0,1.6,2.0
30.0,77.0,210.0,13.6,0.167,98.42,1905,4.9,1.0,0.94,4.17,1.2,10.9,0.84,0.3,0.2
20.0,82.0,240.0,6.6,0.113,97.49,478,1.3,0.0,0.45,4.12,0.0,4.0,0.26,0.8,1.4
22.0,75.0,185.0,32.0,0.29,102.19,3487,16.0,18.3,2.43,4.23,5.5,25.8,4.89,0.4,0.9
29.0,82.0,230.0,17.2,0.149,91.65,2078,4.8,0.6,1.24,4.35,0.7,15.0,0.46,1.1,1.0
23.0,81.0,220.0,18.5,0.122,103.25,3177,4.3,0.6,1.41,4.3,0.2,18.0,0.45,1.5,4.9
27.0,82.0,245.0,31.2,0.203,98.73,4871,11.7,2.0,1.97,3.8,2.1,26.8,0.59,3.0,4.3
24.0,81.0,240.0,10.2,0.205,99.91,722,3.9,0.4,0.77,4.24,0.1,8.8,0.44,0.6,3.1
21.0,79.0,222.0,7.5,0.143,100.23,541,1.9,1.2,0.54,4.37,0.5,6.7,1.45,0.2,0.8
25.0,79.0,217.0,15.6,0.139,101.55,2377,4.7,0.6,1.27,4.54,0.5,10.3,0.55,0.2,0.6
27.0,78.0,215.0,16.1,0.116,100.03,1300,3.5,0.9,1.24,4.62,0.2,10.7,0.92,0.2,1.8
23.0,83.0,230.0,22.2,0.155,102.07,2782,6.3,2.2,1.59,4.3,1.2,19.5,0.74,0.8,1.0
24.0,79.0,215.0,14.7,0.119,98.83,697,3.7,1.3,1.11,4.57,0.7,12.2,0.85,0.2,0.9
23.0,73.0,172.0,31.5,0.272,98.74,5113,15.4,15.5,2.26,4.32,4.9,30.5,4.81,0.5,0.8
33.0,80.0,230.0,24.8,0.13,99.74,3041,6.6,0.6,1.83,4.15,0.9,21.0,0.56,0.9,1.1
29.0,77.0,215.0,34.5,0.222,96.22,4907,13.4,12.0,2.35,3.84,5.5,26.3,4.98,0.2,0.3
30.0,77.0,205.0,22.0,0.202,97.47,2599,7.6,3.9,1.45,3.96,2.7,23.1,2.66,0.4,0.7
27.0,83.0,240.0,32.4,0.14,95.49,5275,8.1,0.6,2.21,4.11,0.7,25.4,0.34,4.5,6.7
25.0,76.0,220.0,27.5,0.144,101.24,4633,7.1,3.5,1.99,4.09,1.7,23.8,2.59,0.6,1.7
25.0,75.0,193.0,35.1,0.295,97.54,5133,19.7,11.9,2.35,4.03,8.9,30.3,4.87,1.2,1.5
33.0,76.0,190.0,28.2,0.211,97.71,4495,11.4,2.3,2.11,4.5,4.1,30.8,1.07,0.7,0.4
27.0,73.0,180.0,11.5,0.201,103.66,1100,4.9,2.4,0.74,4.33,2.0,8.9,4.4,0.0,0.2
31.0,80.0,251.0,31.8,0.225,100.17,3727,13.0,1.3,2.18,3.87,3.1,37.4,0.58,1.4,3.1
20.0,82.0,235.0,24.1,0.174,99.88,3719,7.4,0.8,1.8,4.47,0.3,26.7,0.41,4.6,6.9
33.0,82.0,245.0,29.0,0.188,100.82,4146,10.6,1.6,2.04,3.98,0.7,37.4,0.76,4.1,5.2
25.0,78.0,200.0,34.8,0.203,99.49,5272,14.1,10.1,2.67,4.3,4.7,36.3,3.11,0.7,1.3
34.0,80.0,246.0,27.1,0.191,99.44,3927,9.5,3.1,1.95,4.05,1.6,26.2,1.24,1.4,4.7
32.0,82.0,240.0,33.1,0.303,103.03,2489,17.2,8.4,2.28,3.91,8.1,36.7,2.22,1.5,0.8
23.0,82.0,248.0,16.3,0.154,102.32,1463,4.7,0.2,1.18,4.17,0.0,14.1,0.54,1.8,5.5
23.0,83.0,235.0,8.0,0.154,110.02,406,2.2,0.3,0.63,4.31,0.3,5.5,0.58,0.4,1.3
25.0,80.0,235.0,11.3,0.141,94.44,581,2.5,2.1,0.84,4.44,0.5,10.8,1.43,0.2,0.5
25.0,81.0,228.0,19.2,0.107,97.79,1996,4.3,1.2,1.46,4.28,0.4,16.2,0.46,0.5,1.1
27.0,82.0,257.0,7.5,0.09,100.82,357,1.0,0.3,0.56,4.19,0.1,3.7,0.93,0.3,1.1
25.0,80.0,230.0,6.8,0.168,99.7,338,2.0,0.3,0.49,4.26,0.1,4.7,0.44,0.3,1.4
19.0,83.0,220.0,30.7,0.183,100.35,4566,11.1,3.0,2.23,4.08,3.1,23.4,1.01,1.2,2.5
25.0,83.0,245.0,20.2,0.203,102.29,2201,7.3,1.8,1.52,4.19,0.1,22.8,0.56,2.1,3.6
27.0,76.0,220.0,30.8,0.263,100.92,4676,16.1,5.3,2.47,4.46,7.6,31.4,2.69,0.4,1.2
29.0,72.0,175.0,30.3,0.195,95.26,4102,10.5,7.1,2.11,4.18,4.6,32.6,4.38,0.8,1.1
23.0,84.0,280.0,26.4,0.257,98.73,4297,12.0,0.7,1.86,4.25,0.5,30.9,0.53,4.5,6.2
20.0,80.0,208.0,18.5,0.146,101.87,2396,5.2,2.8,1.36,4.19,0.5,11.6,1.07,0.4,0.8
35.0,83.0,250.0,14.6,0.183,102.06,1607,4.6,1.0,1.03,4.24,0.1,14.1,0.44,3.3,4.2
27.0,83.0,229.0,25.9,0.149,97.18,3974,6.6,0.3,1.77,4.11,0.1,19.8,0.34,4.0,7.7
24.0,79.0,230.0,31.8,0.227,95.37,4029,12.8,6.5,2.34,4.43,4.0,34.5,2.05,1.1,2.8
21.0,79.0,190.0,26.1,0.104,104.34,4187,5.8,1.4,2.0,4.33,0.5,13.4,0.75,0.3,0.9
26.0,78.0,214.0,16.5,0.221,98.03,2167,6.5,4.9,1.17,4.27,2.3,17.1,2.5,0.4,0.5
22.0,79.0,200.0,25.8,0.146,99.19,2875,6.6,5.2,2.06,4.46,0.5,17.9,2.12,0.7,1.4
31.0,74.0,185.0,33.3,0.182,96.94,4311,11.5,4.9,2.32,3.98,6.0,37.1,2.51,0.1,0.1
21.0,78.0,190.0,30.3,0.167,104.67,3105,9.7,5.0,2.35,4.38,2.6,27.4,2.45,0.9,2.2
26.0,84.0,255.0,31.8,0.139,96.08,5212,7.9,0.2,2.2,4.17,0.3,21.2,0.41,4.5,8.4
21.0,80.0,199.0,35.1,0.267,97.09,5757,16.0,7.5,2.37,4.06,5.4,39.3,1.81,2.7,3.4
23.0,79.0,225.0,29.7,0.206,99.61,4058,11.3,8.8,2.22,4.19,2.3,26.8,3.18,0.5,1.7
29.0,83.0,260.0,32.2,0.258,99.81,4162,16.7,1.7,2.2,3.86,1.4,44.5,0.58,6.4,9.0
23.0,78.0,175.0,9.4,0.21,97.64,785,3.8,1.7,0.71,4.52,1.1,9.3,2.6,0.2,0.8
30.0,83.0,265.0,24.8,0.23,99.99,3628,10.3,0.6,1.77,4.03,0.4,30.6,0.58,3.0,6.5
27.0,75.0,190.0,13.3,0.218,103.76,1778,6.0,3.2,1.0,4.2,2.2,10.4,3.33,0.2,0.4
32.0,85.0,255.0,34.2,0.262,93.21,4921,15.7,2.5,2.07,3.65,2.5,56.1,0.63,8.5,4.5
30.0,78.0,181.0,31.8,0.153,99.6,5394,9.5,2.7,2.46,4.37,2.6,26.7,1.22,0.7,1.2
40.0,78.0,205.0,20.0,0.205,98.67,2678,7.1,6.8,1.4,4.2,1.9,24.1,2.37,0.3,0.6
23.0,82.0,237.0,12.5,0.191,96.96,1763,4.2,1.0,0.9,4.34,0.3,9.6,0.65,1.6,2.8
26.0,79.0,225.0,29.7,0.114,99.97,4923,6.0,2.7,2.06,4.18,0.8,20.4,1.39,0.3,1.1
26.0,78.0,222.0,26.8,0.139,98.9,1600,6.8,3.7,1.96,4.08,1.0,22.8,2.83,0.8,3.2
23.0,75.0,192.0,5.9,0.162,103.01,305,1.6,0.9,0.42,4.35,0.5,3.8,6.09,0.1,0.3
26.0,73.0,170.0,23.5,0.161,99.33,3153,6.2,7.2,1.69,4.33,2.3,21.5,4.34,0.4,1.1
27.0,79.0,215.0,34.0,0.258,101.02,5582,17.6,4.8,2.46,4.36,4.1,37.4,1.44,2.1,2.5
20.0,81.0,240.0,9.5,0.126,102.52,852,2.5,0.2,0.74,4.36,0.1,5.8,0.42,0.5,1.0
21.0,79.0,200.0,12.3,0.124,97.11,494,2.7,0.8,0.89,4.35,0.1,7.5,0.79,0.3,1.3
27.0,74.0,200.0,21.8,0.153,99.96,3650,7.3,2.1,1.71,4.4,1.5,19.3,1.2,0.2,0.5
28.0,82.0,231.0,16.4,0.16,95.21,2436,5.1,1.7,1.19,4.38,0.5,16.5,0.49,0.9,2.1
23.0,74.0,200.0,32.4,0.187,93.65,2841,11.4,3.8,2.35,4.36,3.8,35.8,3.46,1.1,1.0
37.0,79.0,215.0,9.4,0.123,96.55,876,2.3,0.7,0.67,4.29,0.4,9.7,0.7,0.3,0.3
28.0,79.0,215.0,20.0,0.121,99.05,3088,4.8,0.8,1.58,4.42,0.3,13.6,0.85,0.3,1.9
31.0,83.0,232.0,21.9,0.137,98.01,1288,4.6,1.5,1.58,4.32,0.0,28.9,0.76,3.0,6.3
26.0,78.0,190.0,16.1,0.166,97.75,1699,4.4,4.6,1.22,4.58,1.0,12.4,4.74,0.3,1.2
26.0,72.0,185.0,13.7,0.128,103.64,1680,3.5,3.4,1.05,4.28,1.0,8.0,3.82,0.1,0.4
30.0,82.0,251.0,27.2,0.259,100.23,1247,12.9,1.9,1.93,4.01,2.2,33.2,0.66,1.4,3.5
32.0,81.0,260.0,34.2,0.258,90.59,5113,15.2,0.9,2.21,3.88,1.8,39.0,0.81,3.6,9.5
26.0,84.0,255.0,22.4,0.222,99.04,3576,8.9,1.1,1.59,4.28,0.3,25.5,0.58,3.5,6.7
24.0,81.0,220.0,12.8,0.128,99.68,955,3.5,1.1,0.97,4.31,0.2,8.6,0.7,0.1,0.6
36.0,80.0,218.0,7.9,0.133,97.74,775,1.9,0.1,0.55,4.17,0.4,5.5,0.37,0.2,0.2
25.0,80.0,215.0,19.5,0.171,104.61,2703,7.0,1.7,1.52,4.41,0.4,16.2,0.68,2.9,5.4
31.0,79.0,209.0,27.3,0.134,99.73,4035,7.0,1.8,1.92,3.94,0.7,17.9,0.47,0.7,1.4
35.0,85.0,240.0,25.0,0.105,100.63,2413,4.1,0.0,1.63,3.93,0.0,18.3,0.28,3.4,6.6
33.0,72.0,190.0,22.3,0.195,96.43,2827,8.0,7.9,1.54,4.15,3.7,18.3,5.08,0.4,0.6
24.0,81.0,224.0,11.6,0.133,102.36,1677,2.8,0.7,0.85,4.19,0.7,13.0,0.47,2.0,2.0
24.0,80.0,220.0,16.6,0.19,95.7,1288,5.5,1.7,1.19,4.28,0.7,23.8,0.81,1.6,1.1
29.0,81.0,207.0,16.9,0.153,96.97,2146,5.2,1.2,1.23,4.4,1.6,12.5,1.01,0.5,0.9
27.0,81.0,248.0,18.4,0.192,93.31,1853,5.9,4.1,1.31,4.28,0.7,19.8,1.77,0.9,2.2
37.0,75.0,185.0,19.4,0.093,91.08,2429,2.9,2.7,1.45,4.49,1.0,17.0,5.15,0.3,0.6
29.0,77.0,215.0,32.1,0.188,96.06,4999,11.3,3.8,2.22,4.17,3.5,27.9,1.86,1.0,0.8
25.0,81.0,220.0,13.8,0.131,97.3,1173,3.0,0.3,0.98,4.32,0.0,11.3,0.53,2.4,4.0
25.0,77.0,186.0,21.2,0.184,102.62,1140,6.9,5.9,1.62,4.23,2.0,16.1,3.23,0.7,1.3
37.0,82.0,245.0,14.9,0.108,93.67,790,2.7,0.3,1.01,4.1,0.1,9.4,0.23,1.9,2.7
26.0,76.0,198.0,27.3,0.148,101.69,3842,8.6,4.4,2.14,4.43,1.8,17.9,1.31,0.3,1.0
31.0,81.0,225.0,14.5,0.17,100.95,1098,4.5,2.1,1.09,4.21,0.3,15.1,0.86,0.8,2.0
23.0,80.0,240.0,18.3,0.17,101.57,2245,5.9,0.7,1.27,4.14,0.1,17.7,0.48,2.9,4.9
26.0,81.0,240.0,33.8,0.28,98.59,1879,17.3,6.3,2.17,3.85,6.4,39.7,2.05,2.2,1.8
27.0,81.0,240.0,35.8,0.298,99.34,5347,19.2,8.2,2.28,3.82,8.2,42.3,2.5,2.9,2.2
24.0,81.0,235.0,31.3,0.214,96.57,5177,13.0,5.8,2.23,4.29,3.1,31.9,1.0,1.5,1.5
26.0,83.0,250.0,29.4,0.173,97.75,2511,9.4,1.8,2.14,4.11,0.7,21.3,0.49,1.4,4.3
24.0,79.0,195.0,25.5,0.181,93.95,4099,9.2,2.3,1.84,4.34,2.8,18.7,1.45,0.3,0.7
23.0,77.0,185.0,13.5,0.212,94.34,1248,5.3,2.4,0.92,4.1,1.9,13.2,2.36,0.2,0.3
21.0,77.0,189.0,28.0,0.228,98.5,4705,11.7,4.5,2.03,4.37,4.9,24.9,3.81,0.5,1.1
22.0,78.0,205.0,12.4,0.149,98.58,662,3.5,1.8,0.85,4.13,1.3,11.7,0.89,0.1,0.2
22.0,82.0,235.0,13.7,0.12,96.88,799,3.0,0.0,1.03,4.23,0.0,9.7,0.36,1.6,4.0
29.0,80.0,220.0,16.4,0.191,102.71,1258,6.5,2.5,1.24,4.23,2.5,12.2,1.45,0.5,1.0
25.0,77.0,250.0,4.9,0.182,103.59,300,1.9,1.0,0.38,4.27,0.1,5.4,1.85,0.3,0.5
31.0,78.0,242.0,11.2,0.158,97.16,456,3.1,0.5,0.79,4.19,0.4,9.6,0.47,0.9,1.3
23.0,78.0,190.0,31.8,0.202,100.81,3683,12.7,5.0,2.41,4.3,4.3,31.6,2.62,0.5,0.8
28.0,83.0,250.0,25.9,0.208,102.3,3432,11.3,1.9,1.98,4.29,2.0,24.9,0.75,1.4,4.3
24.0,84.0,260.0,34.2,0.254,95.5,5034,16.3,1.1,2.2,3.87,0.8,36.8,0.57,5.8,9.8
28.0,75.0,200.0,24.4,0.127,99.76,3641,5.7,5.3,1.92,4.37,2.1,17.8,4.81,0.4,0.7
30.0,84.0,255.0,15.6,0.086,99.76,1001,2.1,0.0,1.07,4.15,0.0,10.3,0.23,1.0,3.8
25.0,83.0,265.0,35.0,0.123,96.67,5776,6.3,0.1,2.28,3.92,0.0,20.8,0.19,3.3,9.7
28.0,80.0,225.0,25.7,0.219,102.01,4443,10.4,5.2,1.86,4.33,2.0,27.5,1.77,1.0,1.2
24.0,74.0,200.0,28.2,0.162,98.18,4028,8.6,4.5,2.11,4.21,1.8,24.3,1.91,0.6,1.2
20.0,81.0,240.0,15.0,0.13,96.29,2345,3.6,0.8,1.09,4.35,0.2,10.1,0.5,1.1,1.9
24.0,81.0,210.0,4.6,0.139,99.25,340,1.3,0.4,0.35,4.57,0.3,4.1,0.88,0.1,0.2
28.0,81.0,220.0,36.6,0.248,99.23,5978,17.0,8.9,2.56,4.21,5.7,37.7,2.29,0.9,1.7
25.0,84.0,245.0,18.5,0.15,101.83,2362,4.8,0.2,1.47,4.44,0.1,12.2,0.3,1.5,5.2
28.0,85.0,250.0,25.3,0.166,95.48,4063,7.0,0.1,1.84,4.38,0.1,18.1,0.31,2.9,8.2
