PLAYER_NAME,SEASON,DIST_MILES,PACE,POSS,FRONT_CT_TOUCHES,MIN,FGA_PG,USG_PCT,PAINT_TOUCHES,AVG_SPEED,AVG_DRIB_PER_TOUCH,INJURED_TYPE,INJURY
Justin Jackson,22-23,0.34,101.21,223,3.0,4.7,1.2,0.122,0.1,4.07,1.1,No_injury,0
Justise Winslow,22-23,1.96,98.9,1600,22.8,26.8,6.8,0.139,3.2,4.08,2.83,No_injury,0
Jusuf Nurkic,22-23,1.84,99.59,2887,31.6,26.8,9.7,0.218,5.5,3.87,0.59,No_injury,0
KZ Okpala,22-23,0.58,106.83,543,4.9,7.1,1.1,0.081,0.5,4.54,0.79,No_injury,0
Kai Jones,22-23,0.79,102.48,863,6.3,10.3,2.3,0.116,1.6,4.25,0.74,Sprained_ankle,1
Karl-Anthony Towns,22-23,2.37,102.35,1567,43.1,33.4,14.6,0.247,2.3,3.99,0.78,No_injury,0
Kawhi Leonard,22-23,2.49,98.32,3114,36.7,33.8,16.7,0.264,2.2,4.12,3.25,No_injury,0
Keegan Murray,22-23,2.3,101.46,4464,23.9,29.7,9.6,0.155,2.0,4.35,0.79,No_injury,0
Keita Bates-Diop,22-23,1.68,102.77,2665,16.1,21.1,6.5,0.158,2.3,4.4,1.22,No_injury,0
Keldon Johnson,22-23,2.46,101.69,4236,33.8,32.8,17.6,0.272,1.5,4.21,2.08,No_injury,0
Kelly Olynyk,22-23,2.06,100.95,3616,28.3,28.2,8.0,0.173,2.7,4.07,0.82,Sprained_ankle,1
Kelly Oubre Jr.,22-23,2.42,101.92,3275,31.8,32.2,17.1,0.257,2.1,4.2,1.39,No_injury,0
Kendrick Nunn,22-23,1.0,103.76,1778,10.4,13.3,6.0,0.218,0.4,4.2,3.33,No_injury,0
Kennedy Chandler,22-23,0.59,103.73,546,6.0,8.0,2.4,0.153,0.4,4.1,4.82,No_injury,0
Kenrich Williams,22-23,1.75,101.85,2546,19.2,22.8,6.5,0.134,3.5,4.29,1.22,No_injury,0
Kentavious Caldwell-Pope,22-23,2.22,100.33,4637,25.8,31.7,8.4,0.135,1.1,3.94,1.04,No_injury,0
Kenyon Martin Jr.,22-23,1.88,101.39,4327,22.0,27.6,8.7,0.161,4.1,3.8,0.8,No_injury,0
Keon Johnson,22-23,0.73,103.04,776,8.0,9.6,4.1,0.229,0.4,4.18,4.61,No_injury,0
Kessler Edwards,22-23,0.76,101.93,554,6.3,9.7,2.4,0.123,0.9,4.36,0.69,No_injury,0
Kevin Durant,22-23,2.34,99.12,3106,38.7,35.7,18.5,0.307,1.2,3.68,2.64,No_injury,0
Kevin Huerter,22-23,2.29,100.48,4162,30.1,29.6,11.4,0.195,1.6,4.35,1.47,No_injury,0
Kevin Knox II,22-23,0.98,103.36,1487,8.1,12.8,3.9,0.155,0.7,4.27,0.63,No_injury,0
Kevin Love,22-23,1.39,99.36,2324,20.2,20.4,6.9,0.183,1.8,3.83,0.46,No_injury,0
Kevin Porter Jr.,22-23,2.5,99.85,3679,35.0,34.0,14.8,0.241,1.7,4.12,4.77,Sore_lower_back,1
Kevon Harris,22-23,0.93,101.11,804,6.5,12.3,2.7,0.117,1.0,4.19,2.15,No_injury,0
Kevon Looney,22-23,1.7,102.47,3787,25.2,23.7,4.7,0.106,6.1,4.03,0.42,No_injury,0
Khem Birch,22-23,0.61,98.02,329,6.1,8.1,1.6,0.113,1.6,4.26,0.56,No_injury,0
Khris Middleton,22-23,1.76,106.0,1508,25.4,24.2,12.1,0.255,1.3,4.08,3.1,Sore_knee,1
Killian Hayes,22-23,2.0,100.46,3902,20.3,27.4,10.5,0.201,0.5,4.13,5.05,No_injury,0
Kira Lewis Jr.,22-23,0.78,101.1,476,9.9,9.8,3.7,0.196,0.2,4.47,3.04,No_injury,0
Klay Thompson,22-23,2.47,104.06,4517,37.1,33.0,18.1,0.256,1.5,4.18,1.38,No_injury,0
Kristaps Porzingis,22-23,2.25,99.15,4244,39.9,32.6,15.6,0.273,4.7,3.89,0.68,Sore_knee,1
Kyle Anderson,22-23,2.02,101.63,3601,29.3,27.9,6.9,0.143,2.1,4.04,1.65,No_injury,0
Kyle Kuzma,22-23,2.56,100.4,4681,33.6,35.0,17.8,0.273,1.8,4.09,2.42,Sore_knee,1
Kyle Kuzma,22-23,2.56,100.4,4681,33.6,35.0,17.8,0.273,1.8,4.09,2.42,Sprained_ankle,1
Kyle Lowry,22-23,2.14,97.35,3228,33.4,32.4,9.3,0.164,0.9,3.7,2.59,Sore_knee,1
Kyrie Irving,22-23,2.59,98.54,4119,32.9,37.1,20.2,0.29,1.6,3.92,3.8,No_injury,0
LaMelo Ball,22-23,2.77,104.37,2748,29.9,35.2,20.0,0.289,1.4,4.41,4.79,No_injury,0
Lamar Stevens,22-23,1.31,96.5,1949,10.7,17.7,4.6,0.136,1.3,4.12,0.9,No_injury,0
Landry Shamet,22-23,1.72,100.56,1486,19.2,21.5,8.0,0.189,0.4,4.48,2.78,No_injury,0
Larry Nance Jr.,22-23,1.55,101.01,2515,18.9,21.4,4.9,0.121,4.5,4.02,0.73,Sprained_ankle,1
Larry Nance Jr.,22-23,1.55,101.01,2515,18.9,21.4,4.9,0.121,4.5,4.02,0.73,Knee_injury,1
Lauri Markkanen,22-23,2.52,101.06,4628,32.1,34.4,17.2,0.257,4.4,4.08,1.08,Sore_lower_back,1
LeBron James,22-23,2.38,102.94,3642,37.8,36.1,22.6,0.323,3.8,3.72,3.27,Sore_ankle,1
Lindy Waters III,22-23,1.02,103.21,1026,10.4,12.8,4.2,0.147,0.4,4.45,0.92,No_injury,0
Lonnie Walker IV,22-23,1.75,104.07,2758,16.1,24.5,10.0,0.199,0.6,4.06,2.43,No_injury,0
Luguentz Dort,22-23,2.3,102.95,4376,21.9,30.5,11.8,0.194,2.3,4.23,2.63,No_injury,0
Luka Doncic,22-23,2.38,97.57,4371,34.2,36.4,22.2,0.372,1.1,3.66,5.39,Sore_ankle,1
Luka Doncic,22-23,2.38,97.57,4371,34.2,36.4,22.2,0.372,1.1,3.66,5.39,Sprained_ankle,1
Luka Garza,22-23,0.75,106.34,523,10.1,9.0,4.3,0.245,2.5,4.6,0.63,No_injury,0
Luke Kennard,22-23,1.59,99.97,2302,16.4,21.2,6.1,0.145,0.3,4.17,1.31,No_injury,0
Luke Kornet,22-23,0.87,101.74,1488,7.6,11.5,2.3,0.109,3.1,4.2,0.29,No_injury,0
Malachi Flynn,22-23,1.01,98.96,1311,12.1,13.2,4.6,0.166,0.2,4.26,3.37,No_injury,0
Malaki Branham,22-23,1.82,103.93,2900,15.0,23.1,8.6,0.18,0.4,4.42,3.25,Sore_lower_back,1
Malcolm Brogdon,22-23,1.84,99.85,3275,21.6,25.8,10.6,0.219,0.8,3.97,4.42,No_injury,0
Malik Beasley,22-23,1.87,102.05,4118,21.7,26.5,11.9,0.207,0.4,3.94,1.69,No_injury,0
Malik Monk,22-23,1.73,103.93,3415,25.1,22.5,10.4,0.247,0.9,4.28,2.4,No_injury,0
MarJon Beauchamp,22-23,1.05,102.93,1277,10.2,13.5,4.8,0.178,0.9,4.36,1.51,No_injury,0
Marcus Morris Sr.,22-23,1.91,97.89,3674,24.4,28.2,10.0,0.178,0.6,3.8,1.13,No_injury,0
Marcus Smart,22-23,2.16,100.53,3789,25.7,32.4,9.7,0.173,1.2,3.75,3.36,Sprained_ankle,1
Mark Williams,22-23,1.33,102.94,1451,11.2,17.8,5.4,0.168,5.6,4.19,0.41,No_injury,0
Markelle Fultz,22-23,2.4,100.95,3367,22.6,30.2,11.4,0.209,2.0,4.48,4.68,No_injury,0
Markieff Morris,22-23,0.67,105.56,679,8.3,9.7,2.8,0.147,0.6,3.89,0.5,No_injury,0
Marvin Bagley III,22-23,1.77,100.03,1763,20.1,23.5,9.1,0.202,4.5,4.26,0.81,No_injury,0
Mason Plumlee,22-23,2.03,102.24,4056,25.8,26.8,6.4,0.15,7.3,4.25,1.01,No_injury,0
Matisse Thybulle,22-23,1.22,101.66,2249,8.5,16.1,3.4,0.101,1.2,4.25,0.59,No_injury,0
Matt Ryan,22-23,0.72,106.36,681,7.5,9.3,3.2,0.158,0.2,4.31,0.61,No_injury,0
Matthew Dellavedova,22-23,0.5,107.43,416,4.8,6.3,1.5,0.128,0.1,4.42,4.52,No_injury,0
Max Christie,22-23,1.05,103.51,1095,7.2,13.3,2.8,0.1,0.4,4.42,1.21,No_injury,0
Max Strus,22-23,2.26,97.82,4268,27.3,29.0,10.2,0.171,1.2,4.35,0.86,No_injury,0
Maxi Kleber,22-23,1.81,98.77,1696,17.8,25.7,4.5,0.096,2.1,3.91,0.31,No_injury,0
McKinley Wright IV,22-23,0.91,99.16,571,8.6,11.6,3.0,0.148,0.3,4.36,4.39,No_injury,0
Michael Porter Jr.,22-23,2.07,100.25,3403,23.0,29.0,12.9,0.218,2.0,4.02,1.0,No_injury,0
Mikal Bridges,22-23,2.72,98.86,5477,31.1,36.0,14.7,0.211,1.7,4.25,2.06,No_injury,0
Mike Conley,22-23,2.24,100.22,3718,27.8,30.2,9.0,0.159,0.4,4.15,4.63,No_injury,0
Mike Muscala,22-23,1.16,105.38,1777,13.0,14.6,4.6,0.146,1.3,4.42,0.26,No_injury,0
Miles McBride,22-23,0.92,98.93,1402,8.8,11.7,3.3,0.139,0.3,4.35,3.13,No_injury,0
Mitchell Robinson,22-23,1.92,96.68,2889,13.4,27.3,4.6,0.097,7.5,3.98,0.3,No_injury,0
Mo Bamba,22-23,1.15,99.33,1569,15.1,16.2,5.1,0.166,2.7,3.99,0.45,No_injury,0
Monte Morris,22-23,2.02,99.53,3431,22.7,27.6,8.3,0.154,0.3,4.12,4.59,Sore_lower_back,1
Montrezl Harrell,22-23,0.85,101.04,1319,11.1,12.1,3.6,0.172,3.3,3.93,0.82,No_injury,0
Moritz Wagner,22-23,1.52,102.29,2201,22.8,20.2,7.3,0.203,3.6,4.19,0.56,No_injury,0
Moses Brown,22-23,0.64,102.01,614,5.2,8.5,2.8,0.191,3.4,4.21,0.41,No_injury,0
Moses Moody,22-23,0.95,104.12,1622,10.2,12.9,3.5,0.138,0.7,4.14,1.27,No_injury,0
Myles Turner,22-23,2.12,101.22,3849,30.1,29.4,11.8,0.225,6.6,4.04,0.53,No_injury,0
Naji Marshall,22-23,1.82,101.17,3507,21.5,24.4,7.7,0.17,1.0,4.16,1.93,No_injury,0
Nassir Little,22-23,1.31,99.43,1804,11.8,17.5,5.0,0.146,0.7,4.18,1.26,No_injury,0
Nathan Knight,22-23,0.59,106.06,631,6.7,7.9,2.2,0.173,1.1,4.11,1.09,No_injury,0
Naz Reid,22-23,1.38,104.52,2577,20.8,18.2,8.2,0.239,2.7,4.24,0.78,No_injury,0
Nic Claxton,22-23,2.23,98.78,4115,23.0,29.6,7.7,0.157,8.3,4.24,0.61,No_injury,0
Nick Richards,22-23,1.47,101.83,2362,12.2,18.5,4.8,0.15,5.2,4.44,0.3,No_injury,0
Nickeil Alexander-Walker,22-23,1.26,102.69,1697,11.3,15.6,5.2,0.18,0.2,4.49,3.78,No_injury,0
Nicolas Batum,22-23,1.63,101.25,3199,15.8,21.7,4.9,0.112,0.9,4.17,0.41,Sprained_ankle,1
Nikola Jokic,22-23,2.31,100.18,4615,52.4,33.9,15.0,0.262,7.9,3.83,1.43,No_injury,0
Nikola Vucevic,22-23,2.33,99.52,5164,45.9,34.1,14.2,0.217,6.2,3.85,0.49,No_injury,0
Noah Vonleh,22-23,0.56,100.82,357,3.7,7.5,1.0,0.09,1.1,4.19,0.93,No_injury,0
Norman Powell,22-23,1.93,101.37,2942,23.3,25.8,11.7,0.25,0.6,4.14,2.55,No_injury,0
O.G. Anunoby,22-23,2.55,98.69,4383,30.2,35.6,13.1,0.192,3.1,4.02,1.46,No_injury,0
Obi Toppin,22-23,1.14,100.88,1798,11.9,14.3,5.5,0.184,1.6,4.48,0.55,No_injury,0
Ochai Agbaji,22-23,1.45,103.14,2004,11.8,18.7,5.2,0.132,0.9,4.3,0.96,No_injury,0
Onyeka Okongwu,22-23,1.73,101.48,3541,15.8,23.3,6.2,0.147,6.5,4.13,0.42,No_injury,0
Orlando Robinson,22-23,1.03,96.88,799,9.7,13.7,3.0,0.12,4.0,4.23,0.36,No_injury,0
Oshae Brissett,22-23,1.26,101.85,2010,13.5,16.3,4.7,0.148,1.4,4.33,0.59,No_injury,0
Ousmane Dieng,22-23,1.15,103.08,1008,11.4,15.1,4.9,0.153,1.2,4.28,1.16,No_injury,0
P.J. Tucker,22-23,1.87,96.83,3525,10.8,25.7,2.9,0.064,2.0,4.11,0.48,No_injury,0
P.J. Washington,22-23,2.47,103.03,4935,30.1,32.8,13.2,0.197,2.4,4.24,0.67,No_injury,0
Paolo Banchero,22-23,2.51,100.54,4756,30.9,33.9,15.7,0.271,2.3,4.15,2.83,No_injury,0
Pascal Siakam,22-23,2.72,98.4,4923,41.5,37.5,18.6,0.271,3.4,4.06,2.84,No_injury,0
Pat Connaughton,22-23,1.88,103.4,2936,17.8,24.7,7.3,0.134,1.4,4.28,0.62,No_injury,0
Patrick Baldwin Jr.,22-23,0.62,101.86,449,8.5,8.1,3.8,0.229,0.3,4.27,0.57,No_injury,0
Patrick Beverley,22-23,2.01,100.42,3354,17.1,27.3,5.4,0.108,0.9,4.19,2.86,Sore_knee,1
Patrick Williams,22-23,2.15,100.32,4340,19.6,28.5,8.2,0.154,1.9,4.26,0.99,No_injury,0
Patty Mills,22-23,1.04,103.45,1111,10.1,13.6,5.1,0.183,0.1,4.34,3.02,No_injury,0
Paul George,22-23,2.45,98.46,3976,32.7,34.6,17.9,0.294,1.4,3.97,3.49,Sore_knee,1
Paul Reed,22-23,0.81,100.16,1282,6.8,10.3,2.7,0.147,3.0,4.41,0.59,No_injury,0
Payton Pritchard,22-23,0.97,100.06,1171,10.1,12.5,4.6,0.184,0.7,4.33,3.4,No_injury,0
Precious Achiuwa,22-23,1.59,98.58,2064,19.3,21.4,7.2,0.183,3.7,4.16,1.13,No_injury,0
Quentin Grimes,22-23,2.09,97.68,3786,21.9,29.1,7.9,0.137,0.7,4.04,1.07,No_injury,0
R.J. Hampton,22-23,1.19,99.95,1241,11.5,15.3,4.7,0.173,0.4,4.36,3.21,No_injury,0
RJ Barrett,22-23,2.56,98.84,4756,33.3,34.0,16.1,0.256,1.5,4.22,2.39,No_injury,0
Raul Neto,22-23,0.73,96.2,901,7.9,10.0,2.1,0.123,0.2,4.08,4.53,No_injury,0
Reggie Bullock,22-23,2.19,97.1,4415,20.5,30.7,6.0,0.097,0.4,4.0,0.35,No_injury,0
Reggie Jackson,22-23,1.76,98.49,3126,19.7,24.6,9.4,0.204,0.6,4.02,4.17,No_injury,0
Richaun Holmes,22-23,0.63,103.17,666,5.9,8.6,2.0,0.122,2.2,4.09,0.47,No_injury,0
Ricky Rubio,22-23,1.32,98.03,922,15.7,17.3,5.3,0.171,0.2,4.25,4.37,No_injury,0
Robert Covington,22-23,1.14,100.41,1379,12.9,16.0,4.9,0.152,1.4,3.92,0.52,No_injury,0
Robert Williams III,22-23,1.71,100.07,1482,18.5,23.8,5.0,0.114,7.4,4.03,0.21,No_injury,0
Robin Lopez,22-23,0.54,98.96,522,5.3,7.5,1.8,0.151,1.8,4.01,0.91,No_injury,0
Rodney McGruder,22-23,1.31,101.01,1100,12.6,16.4,4.8,0.135,0.9,4.48,1.09,No_injury,0
Romeo Langford,22-23,1.61,102.32,1586,15.1,20.2,6.2,0.148,1.8,4.45,1.76,No_injury,0
Royce O'Neale,22-23,2.34,98.79,4532,27.7,32.0,7.8,0.136,0.8,4.12,1.49,Sore_knee,1
Rudy Gay,22-23,1.08,103.11,1755,11.5,14.6,5.1,0.174,0.9,4.11,0.9,No_injury,0
Rudy Gobert,22-23,2.27,100.53,3975,24.3,30.7,8.0,0.163,11.1,4.16,0.43,Sprained_ankle,1
Rui Hachimura,22-23,1.76,102.53,2812,17.0,23.5,9.3,0.194,1.8,4.2,1.26,No_injury,0
Russell Westbrook,22-23,2.02,104.77,4099,23.6,28.9,13.5,0.267,1.7,3.91,4.69,No_injury,0
Saben Lee,22-23,1.08,103.56,654,10.0,13.7,4.0,0.175,0.6,4.33,5.2,No_injury,0
Saddiq Bey,22-23,2.04,102.45,4094,24.3,27.8,10.9,0.195,1.1,4.09,1.37,No_injury,0
Sam Hauser,22-23,1.27,101.55,2377,10.3,15.6,4.7,0.139,0.6,4.54,0.55,No_injury,0
Sandro Mamukelashvili,22-23,1.03,99.98,962,12.4,13.0,4.1,0.164,1.9,4.4,0.89,No_injury,0
Santi Aldama,22-23,1.73,102.82,3300,15.7,22.0,7.0,0.158,2.2,4.39,0.91,No_injury,0
Scottie Barnes,22-23,2.66,98.89,4962,34.7,34.9,13.3,0.201,4.8,4.25,2.57,Sprained_ankle,1
Seth Curry,22-23,1.48,99.95,2391,18.8,20.8,7.7,0.188,0.1,3.96,3.02,No_injury,0
Shaedon Sharpe,22-23,1.56,100.51,3129,14.4,20.8,6.9,0.167,1.3,4.19,1.8,No_injury,0
Shai Gilgeous-Alexander,22-23,2.53,103.33,4810,25.1,35.5,20.4,0.32,1.4,3.99,5.15,No_injury,0
Shake Milton,22-23,1.5,101.25,2951,16.7,20.2,6.4,0.173,0.7,4.12,3.57,No_injury,0
Simone Fontecchio,22-23,1.05,104.97,1263,10.6,13.1,5.2,0.189,0.7,4.42,0.79,No_injury,0
Spencer Dinwiddie,22-23,2.35,96.22,4907,26.3,34.5,13.4,0.222,0.3,3.84,4.98,No_injury,0
Stanley Johnson,22-23,1.24,103.87,1007,11.7,15.6,4.1,0.148,1.0,4.35,1.74,No_injury,0
Stephen Curry,22-23,2.63,104.93,3740,31.0,34.8,20.0,0.296,1.5,4.21,4.2,Sore_ankle,1
Steven Adams,22-23,1.93,101.29,2396,22.9,27.0,6.3,0.139,8.5,4.02,0.46,No_injury,0
Svi Mykhailiuk,22-23,0.71,102.02,494,6.3,9.2,2.8,0.16,0.3,4.28,1.38,No_injury,0
T.J. McConnell,22-23,1.67,104.08,3059,18.5,20.1,6.7,0.178,0.4,4.61,4.58,No_injury,0
T.J. Warren,22-23,1.24,102.71,1258,12.2,16.4,6.5,0.191,1.0,4.23,1.45,No_injury,0
Taj Gibson,22-23,0.7,98.77,912,9.1,9.6,2.4,0.147,2.2,4.02,0.59,No_injury,0
Talen Horton-Tucker,22-23,1.38,103.69,2412,15.7,18.9,8.4,0.236,0.6,4.05,4.3,No_injury,0
Tari Eason,22-23,1.58,102.14,3317,15.7,21.0,7.8,0.184,3.2,4.19,1.51,No_injury,0
Taurean Prince,22-23,1.62,104.87,2295,19.3,22.0,6.8,0.163,0.6,4.1,1.05,No_injury,0
Terance Mann,22-23,1.76,98.48,3455,18.1,23.1,6.6,0.151,1.6,4.26,2.69,No_injury,0
Terence Davis,22-23,1.04,104.45,1646,13.6,13.1,5.5,0.207,0.5,4.42,1.61,No_injury,0
Terrence Ross,22-23,1.61,100.5,2440,15.2,21.6,7.4,0.165,0.1,4.17,1.37,No_injury,0
Terry Rozier,22-23,2.71,101.87,4716,35.9,35.3,18.9,0.262,1.0,4.33,4.15,No_injury,0
Terry Taylor,22-23,0.66,106.0,513,6.3,8.3,2.4,0.127,1.0,4.37,0.7,No_injury,0
Thaddeus Young,22-23,1.1,99.14,1643,14.4,14.7,3.7,0.131,2.6,4.15,0.69,No_injury,0
Thanasis Antetokounmpo,22-23,0.33,104.44,270,2.2,4.3,0.9,0.129,0.6,4.22,2.15,No_injury,0
Theo Maledon,22-23,1.29,103.36,1301,13.4,16.3,4.4,0.148,0.2,4.39,4.1,No_injury,0
Theo Pinson,22-23,0.5,103.12,527,6.0,6.6,1.6,0.129,0.3,4.16,1.42,No_injury,0
Thomas Bryant,22-23,1.35,102.2,2228,12.9,18.6,6.3,0.181,5.0,4.1,0.32,No_injury,0
Tim Hardaway Jr.,22-23,2.11,97.34,3978,24.0,30.2,11.9,0.201,0.5,3.93,1.52,Sprained_ankle,1
Tobias Harris,22-23,2.35,96.93,4564,29.3,33.2,11.6,0.181,2.0,3.99,1.73,Sore_knee,1
Torrey Craig,22-23,2.02,99.79,3688,16.3,25.4,6.4,0.128,2.6,4.45,0.8,No_injury,0
Trae Young,22-23,2.48,104.31,5040,24.7,34.5,19.4,0.318,0.7,3.98,5.69,No_injury,0
Tre Jones,22-23,2.33,102.35,3737,19.5,29.2,11.0,0.19,0.7,4.48,5.06,No_injury,0
Tre Mann,22-23,1.37,102.8,2350,16.0,17.9,7.7,0.202,0.4,4.29,3.56,No_injury,0
Trendon Watford,22-23,1.38,99.77,2212,15.6,19.0,4.8,0.147,1.5,4.02,1.43,No_injury,0
Trey Lyles,22-23,1.31,102.63,2323,14.5,16.7,5.4,0.175,1.5,4.34,0.68,No_injury,0
Trey Murphy III,22-23,2.25,100.8,4428,22.5,30.1,9.8,0.156,1.4,4.2,0.92,No_injury,0
Troy Brown Jr.,22-23,1.9,102.12,3591,14.4,24.8,6.3,0.12,1.4,4.33,1.18,No_injury,0
Ty Jerome,22-23,1.36,102.31,1737,17.8,18.5,5.5,0.147,0.3,4.08,3.74,No_injury,0
TyTy Washington Jr.,22-23,0.98,100.93,870,12.8,13.7,5.2,0.173,0.1,3.98,3.57,No_injury,0
Tyler Herro,22-23,2.68,97.58,4317,34.9,35.3,16.7,0.25,0.7,4.28,3.26,Sprained_ankle,1
Tyrese Haliburton,22-23,2.57,101.45,3982,32.5,33.6,15.0,0.238,0.4,4.28,4.28,No_injury,0
Tyrese Maxey,22-23,2.56,98.02,3686,29.9,33.4,15.4,0.238,0.3,4.32,3.77,No_injury,0
Tyus Jones,22-23,1.86,102.42,3752,19.9,24.1,8.9,0.176,0.2,4.31,4.43,No_injury,0
Udoka Azubuike,22-23,0.51,105.27,458,4.1,7.1,1.6,0.127,2.4,3.91,0.35,No_injury,0
Usman Garuba,22-23,0.96,102.53,1897,9.9,13.2,2.4,0.098,3.1,4.04,0.48,No_injury,0
Victor Oladipo,22-23,1.9,97.94,2069,21.0,26.7,9.2,0.193,0.5,3.96,3.81,No_injury,0
Vit Krejci,22-23,0.39,100.8,268,4.0,5.3,1.3,0.12,0.3,4.1,1.42,No_injury,0
Vlatko Cancar,22-23,1.11,99.56,1672,13.9,15.5,4.0,0.134,1.6,3.99,0.86,No_injury,0
Walker Kessler,22-23,1.74,101.47,3288,14.9,22.7,5.2,0.125,6.9,4.27,0.35,No_injury,0
Wendell Carter Jr.,22-23,2.07,99.69,3187,33.8,30.1,11.0,0.207,6.0,3.85,0.51,No_injury,0
Wendell Moore Jr.,22-23,0.46,108.21,332,4.5,5.5,1.6,0.142,0.3,4.66,2.64,No_injury,0
Wenyen Gabriel,22-23,1.19,103.42,1980,9.7,15.4,4.1,0.14,4.2,4.33,0.43,No_injury,0
Wesley Matthews,22-23,1.2,104.07,1445,9.0,15.5,3.0,0.095,0.8,4.29,0.58,No_injury,0
Will Barton,22-23,1.34,100.45,1939,16.2,18.1,6.5,0.18,0.4,4.12,3.16,No_injury,0
Willy Hernangomez,22-23,0.95,104.02,971,15.4,12.4,4.6,0.222,4.3,4.25,0.6,No_injury,0
Xavier Tillman,22-23,1.4,102.8,2110,16.2,18.3,4.7,0.136,4.6,4.29,0.52,No_injury,0
Yuta Watanabe,22-23,1.29,101.68,1797,10.6,17.0,4.1,0.125,0.8,4.26,0.94,No_injury,0
Zach Collins,22-23,1.64,103.74,2863,25.7,22.5,8.3,0.205,5.1,4.05,0.63,Sore_ankle,1
Zach LaVine,22-23,2.65,99.91,5213,33.1,36.3,18.1,0.277,0.9,4.11,3.47,No_injury,0
Zeke Nnaji,22-23,0.99,98.59,1242,8.8,13.2,3.3,0.141,2.9,4.1,0.38,No_injury,0
Ziaire Williams,22-23,1.11,102.84,1124,10.2,14.7,4.9,0.172,1.1,4.21,1.46,No_injury,0
Zion Williamson,22-23,2.47,102.17,2031,35.7,33.0,16.2,0.288,4.5,4.19,2.94,No_injury,0
Aaron Gordon,21-22,2.22,99.0,4908,27.5,31.7,11.1,0.194,5.1,4.0,1.89,No_injury,0
Aaron Holiday,21-22,1.21,99.57,2113,12.2,16.2,5.4,0.182,0.4,4.28,4.32,No_injury,0
Aaron Nesmith,21-22,0.84,100.58,1196,8.2,11.0,3.5,0.164,0.3,4.34,0.99,Sprained_ankle,1
Aaron Wiggins,21-22,1.93,101.6,2546,17.5,24.2,6.7,0.149,1.6,4.59,1.47,Sprained_ankle,1
Admiral Schofield,21-22,0.95,99.88,977,8.9,12.3,3.4,0.143,0.8,4.32,0.63,No_injury,0
Al Horford,21-22,2.01,98.03,4096,29.4,29.1,8.2,0.147,3.9,3.95,0.64,Sore_lower_back,1
Alec Burks,21-22,2.06,96.97,4691,26.0,28.6,9.0,0.171,0.5,4.05,3.06,No_injury,0
Aleksej Pokusevski,21-22,1.54,100.66,2595,21.1,20.2,7.5,0.195,1.8,4.36,1.41,No_injury,0
Alex Caruso,21-22,2.12,99.49,2372,20.3,28.0,6.2,0.13,1.4,4.23,2.67,No_injury,0
Alex Len,21-22,1.16,102.74,1326,15.3,15.9,4.5,0.165,4.8,4.11,0.48,No_injury,0
Alize Johnson,21-22,0.56,97.6,336,5.6,7.3,1.7,0.14,1.7,4.29,0.87,No_injury,0
Alperen Sengun,21-22,1.44,101.69,3161,26.2,20.7,7.3,0.214,4.1,3.9,1.03,Sprained_ankle,1
Amir Coffey,21-22,1.62,100.02,3258,17.9,22.7,6.8,0.154,0.4,4.01,1.66,No_injury,0
Andre Drummond,21-22,1.35,99.27,2957,18.8,19.7,5.9,0.181,6.6,3.91,0.67,Sore_knee,1
Andre Drummond,21-22,1.35,99.27,2957,18.8,19.7,5.9,0.181,6.6,3.91,0.67,Sprained_ankle,1
Andre Iguodala,21-22,1.38,99.57,1253,19.7,19.4,3.9,0.113,2.1,3.99,1.74,Sore_knee,1
Andrew Wiggins,21-22,2.3,99.79,4836,30.9,31.9,14.0,0.224,2.7,4.06,2.15,Sore_knee,1
Anfernee Simons,21-22,2.22,98.43,3447,25.3,29.5,14.0,0.244,0.4,4.21,4.62,Sprained_ankle,1
Anthony Davis,21-22,2.32,101.79,2977,43.3,35.1,17.4,0.263,10.0,3.73,0.99,Sore_knee,1
Anthony Edwards,21-22,2.38,101.18,5189,31.2,34.2,17.3,0.262,1.2,3.95,3.6,No_injury,0
Anthony Gill,21-22,0.82,100.53,972,8.4,10.5,2.5,0.138,1.5,4.3,0.7,No_injury,0
Armoni Brooks,21-22,1.21,100.95,1769,15.1,15.6,5.4,0.159,0.3,4.36,1.56,No_injury,0
Austin Reaves,21-22,1.79,101.81,3007,16.8,23.2,5.2,0.121,1.2,4.3,1.75,No_injury,0
Austin Rivers,21-22,1.57,98.91,3047,17.3,22.1,5.2,0.123,0.3,4.04,1.79,No_injury,0
Avery Bradley,21-22,1.71,100.99,2953,14.6,22.7,5.6,0.119,1.4,4.26,1.02,No_injury,0
Ayo Dosunmu,21-22,2.02,100.31,4418,17.9,27.4,6.9,0.138,0.5,4.22,3.29,No_injury,0
Bam Adebayo,21-22,2.36,97.21,3696,38.3,32.6,13.0,0.248,7.7,4.05,1.44,No_injury,0
Ben McLemore,21-22,1.56,100.73,2697,19.0,20.1,8.4,0.207,0.6,4.33,0.93,No_injury,0
Bismack Biyombo,21-22,1.03,99.44,1045,11.1,14.1,4.0,0.167,5.3,4.11,0.38,No_injury,0
Blake Griffin,21-22,1.16,101.65,2030,17.7,17.1,5.6,0.167,2.7,3.83,0.87,No_injury,0
Boban Marjanovic,21-22,0.39,99.23,265,5.7,5.6,3.0,0.311,2.6,3.96,0.63,No_injury,0
Bobby Portis,21-22,2.11,101.53,4311,22.1,28.2,12.1,0.207,4.5,4.22,0.57,No_injury,0
